,Event,Wedding,Performance or concert,Dancing people,Funeral,Traffic accident,Fire,Police or army (armed forces),Procession,Marketplace,Hunting scene,Fishing,Portrait,Studio portrait,Double portrait,Group portrait,Aerial photograph,Interior view,Classroom (interior),Factory (interior),Religious structure (interior),Healthcare facility (interior),Built environment,Street or road,Square (open space),Bridge,Park (recreation area),Burial ground,Swimming pool,Sports field,Tennis court,Foutball pitch,Military base,Fort,Military field base,Religious structure,Mosque,Church,Temple,Temple Reliefs,House or building (other),School building,Store,Healthcare facility,Stilt house,Palace,Ruin,Industry and transport,Port or shipyard,Airport,Railroad,Factory or power station,Mine (industrial complex),Agricultural land,Husbandry,Plantation,Rice field,Natural landscape,Mountain,Rocks (landform),Cave,Coast (coastline),Volcano,Volcanic eruption,Wood (plant community),Grassland (plant community),Valley (landform),Expanse of water,Bodies of water (sea or lake),Bay,River,Canal,Waterfall,Flood
408329.jpg,-18.746,-12.599,-18.91,-19.137,-10.381,-15.652,-13.565,-13.125,-13.252,-15.731,-15.401,-16.998,-22.994,-16.518,-13.589,-20.216,-16.679,-10.194,-16.01,-16.481,-12.885,-21.378,-10.192,-10.228,-8.7,-13.562,-12.787,-8.311,-11.637,-12.925,-13.705,-12.959,-14.566,-12.134,-18.144,-9.794,-8.129,-11.156,-9.354,-12.728,-3.732,-9.336,-13.755,-17.906,-8.513,-11.175,-16.21,-10.909,-19.937,-19.116,-13.881,-15.099,-20.288,-13.788,-11.581,-6.645,-10.511,-12.512,-13.495,-14.062,-18.114,-15.496,-13.369,-15.273,-13.235,-14.272,-14.357,-14.202,-16.644,-17.548,-13.05,-13.303,-13.988,-12.069
408338.jpg,-16.08,-14.641,-18.055,-20.742,-14.506,-15.678,-10.975,-13.237,-12.404,-19.636,-15.82,-14.069,-22.199,-18.17,-17.67,-23.011,-13.004,-13.718,-21.801,-20.29,-22.03,-25.788,-16.25,-19.256,-16.543,-12.457,-16.985,-16.425,-15.764,-14.587,-16.387,-17.08,-13.847,-10.531,-16.16,-16.563,-18.22,-16.137,-13.849,-19.344,-14.811,-16.924,-20.333,-21.413,-19.521,-14.247,-12.329,-9.803,-13.542,-20.056,-16.132,-16.512,-18.718,-19.618,-12.337,-12.889,-18.547,-18.521,-13.979,-16.618,-18.291,-14.134,-11.952,-13.387,-13.753,-19.713,-19.536,-11.52,-12.789,-13.066,-11.543,-14.172,-15.208,-11.314
408555.jpg,-18.904,-14.852,-19.884,-18.561,-15.391,-18.12,-9.674,-17.397,-14.469,-16.595,-12.424,-14.35,-22.201,-17.973,-16.977,-21.851,-10.382,-12.337,-16.575,-10.812,-15.862,-20.827,-9.89,-15.404,-12.342,-13.087,-10.441,-9.831,-11.038,-12.012,-16.472,-13.601,-13.015,-11.71,-15.156,-13.181,-11.33,-14.035,-10.199,-13.381,-7.433,-11.071,-17.401,-18.234,-9.359,-14.403,-14.927,-11.295,-18.536,-19.06,-11.867,-9.503,-12.415,-8.0,-9.139,-2.456,-6.319,-7.744,-7.235,-12.35,-15.598,-12.546,-5.894,-6.902,-8.561,-14.239,-10.182,-9.831,-12.108,-13.913,-8.42,-10.158,-9.595,-10.013
408629.jpg,-19.783,-11.931,-20.0,-19.664,-13.917,-17.551,-13.301,-15.523,-14.994,-20.124,-14.936,-17.665,-23.434,-17.674,-15.236,-23.536,-18.378,-8.209,-14.698,-15.725,-13.898,-19.311,-11.641,-13.594,-11.017,-13.78,-12.611,-10.486,-10.662,-14.465,-13.085,-13.71,-16.868,-12.096,-20.72,-13.261,-9.874,-14.284,-11.598,-11.877,-3.305,-9.364,-17.084,-18.02,-10.438,-11.445,-18.373,-13.99,-23.091,-21.213,-15.129,-17.255,-22.28,-13.149,-12.544,-5.898,-12.098,-10.855,-13.706,-14.112,-17.675,-14.745,-14.646,-15.2,-10.927,-16.559,-14.891,-11.768,-15.142,-18.583,-13.451,-14.732,-12.027,-11.774
408646.jpg,-15.083,-12.983,-14.548,-15.535,-12.293,-15.429,-13.472,-15.881,-9.566,-13.424,-9.744,-11.962,-22.654,-20.04,-17.408,-19.108,-12.559,-11.378,-17.089,-17.092,-8.235,-20.856,-10.989,-14.572,-11.297,-12.681,-11.304,-8.849,-9.865,-11.896,-14.846,-15.706,-14.515,-8.032,-17.887,-5.026,-4.916,-5.541,-3.882,-8.758,-9.4,-11.333,-17.384,-18.051,-7.614,-7.527,-11.074,-11.825,-18.438,-16.046,-14.892,-14.973,-16.462,-12.054,-10.47,-8.561,-9.835,-9.949,-12.347,-14.725,-17.587,-13.631,-12.631,-13.531,-12.416,-14.426,-13.312,-9.208,-10.732,-12.949,-9.09,-9.976,-13.25,-9.476
408674.jpg,-17.789,-15.729,-17.14,-16.755,-18.315,-17.93,-12.905,-19.906,-13.177,-22.899,-17.042,-19.242,-18.97,-16.689,-15.085,-21.665,-13.319,-13.408,-18.899,-21.372,-10.663,-25.872,-13.603,-18.35,-14.847,-14.108,-15.352,-15.242,-13.81,-16.404,-19.394,-16.711,-19.78,-12.316,-23.295,-8.34,-10.94,-14.693,-5.06,-7.48,-14.164,-17.186,-23.178,-24.228,-14.667,-11.912,-11.018,-14.586,-23.006,-18.913,-18.345,-20.044,-23.827,-18.462,-17.23,-13.043,-14.694,-14.094,-10.424,-12.884,-15.6,-16.045,-10.014,-12.328,-18.181,-22.886,-17.462,-11.327,-14.317,-17.413,-14.414,-17.689,-12.844,-12.503
408691.jpg,-19.08,-16.302,-19.757,-18.475,-13.015,-10.812,-9.663,-15.083,-10.684,-15.577,-10.444,-15.81,-22.704,-20.367,-18.819,-19.622,-12.725,-14.042,-19.654,-17.899,-19.701,-24.373,-11.832,-7.212,-12.297,-12.319,-10.931,-9.327,-15.162,-14.487,-18.377,-15.257,-14.433,-12.002,-15.749,-15.681,-17.47,-18.936,-15.875,-15.053,-12.094,-16.647,-17.918,-22.424,-14.118,-19.231,-16.729,-8.634,-19.053,-18.187,-8.649,-18.189,-19.574,-8.837,-9.614,-3.066,-9.921,-10.658,-14.402,-13.899,-17.526,-13.065,-13.991,-14.305,-7.865,-14.1,-14.179,-13.303,-15.42,-17.147,-11.218,-10.703,-12.52,-11.356
408731.jpg,-13.886,-12.465,-15.087,-16.597,-9.599,-13.518,-10.058,-8.925,-6.941,-17.525,-15.555,-12.63,-25.596,-19.867,-16.209,-16.68,-14.774,-13.063,-18.092,-15.224,-17.535,-19.402,-14.355,-17.636,-15.651,-7.587,-13.865,-11.515,-12.764,-13.241,-13.483,-14.693,-8.936,-9.159,-12.649,-14.276,-15.385,-15.403,-13.896,-15.346,-12.971,-13.71,-17.899,-16.898,-14.569,-11.267,-18.209,-7.02,-9.956,-14.03,-10.125,-17.256,-17.354,-20.82,-12.443,-11.626,-18.231,-19.684,-14.697,-17.662,-18.347,-14.192,-13.329,-14.342,-15.417,-22.527,-19.955,-10.336,-12.05,-14.066,-11.192,-11.07,-14.494,-9.509
408754.jpg,-12.914,-10.544,-13.382,-12.561,-7.776,-12.24,-10.907,-7.181,-1.481,-15.345,-11.982,-13.02,-22.666,-17.157,-12.729,-15.732,-16.77,-12.551,-15.099,-14.161,-15.413,-17.108,-12.579,-11.593,-12.053,-13.119,-11.795,-9.07,-11.712,-8.909,-11.915,-10.351,-9.394,-9.65,-12.528,-10.858,-11.056,-11.312,-10.25,-12.199,-9.335,-9.861,-15.661,-13.654,-11.529,-9.937,-20.835,-9.028,-16.43,-13.894,-11.499,-15.748,-18.658,-14.8,-8.318,-7.4,-12.909,-17.935,-15.597,-17.752,-17.839,-14.287,-14.276,-13.991,-16.215,-19.074,-18.329,-14.171,-14.141,-17.311,-13.329,-12.681,-15.522,-11.669
408763.jpg,-11.95,-11.987,-14.292,-14.872,-7.358,-9.209,-11.88,-6.727,-4.976,-17.01,-11.719,-14.515,-19.063,-16.345,-12.882,-14.714,-11.7,-11.084,-16.869,-14.651,-17.369,-20.859,-14.655,-10.647,-13.034,-12.154,-10.426,-10.882,-14.104,-12.081,-15.484,-13.361,-9.674,-9.704,-11.846,-13.906,-12.88,-14.306,-12.62,-15.014,-12.076,-14.201,-18.406,-18.646,-14.179,-11.903,-17.493,-6.463,-19.218,-14.919,-13.791,-17.931,-19.679,-14.678,-11.882,-8.673,-13.523,-14.661,-12.966,-16.007,-16.736,-15.748,-14.222,-14.327,-12.78,-17.564,-16.406,-15.281,-15.33,-17.39,-12.563,-13.798,-13.653,-12.954
408805.jpg,-12.409,-12.255,-12.118,-11.104,-8.685,-13.282,-13.51,-8.263,-0.578,-17.868,-8.872,-16.601,-21.063,-18.28,-15.787,-12.184,-12.249,-15.763,-20.287,-22.329,-18.047,-23.891,-15.276,-14.36,-13.549,-15.242,-11.056,-10.296,-15.737,-9.418,-16.372,-13.118,-12.133,-10.557,-13.739,-13.266,-14.806,-15.853,-14.045,-15.033,-15.285,-15.939,-21.134,-20.227,-17.71,-12.805,-20.567,-12.129,-22.472,-17.484,-14.139,-21.309,-23.201,-14.391,-10.771,-7.727,-12.631,-16.795,-15.806,-17.669,-19.888,-16.603,-15.707,-14.975,-15.29,-12.98,-16.615,-14.525,-16.588,-17.91,-14.163,-16.487,-17.303,-14.034
408811.jpg,-12.539,-15.501,-14.583,-16.196,-12.215,-15.043,-14.119,-8.284,-3.965,-17.727,-10.245,-17.733,-21.884,-18.751,-17.49,-14.381,-12.565,-15.957,-20.649,-22.395,-19.045,-25.15,-16.42,-16.746,-14.895,-16.122,-13.637,-13.085,-16.85,-12.329,-18.85,-14.459,-12.634,-9.689,-14.532,-13.716,-14.988,-18.348,-14.692,-16.837,-16.27,-16.628,-20.726,-21.386,-17.711,-11.748,-20.554,-11.816,-22.889,-18.387,-16.041,-22.216,-23.477,-15.262,-10.19,-10.951,-14.734,-17.97,-15.607,-18.472,-20.868,-18.433,-16.538,-16.374,-17.341,-15.036,-18.2,-16.107,-17.684,-19.544,-15.914,-18.308,-19.207,-15.011
408817.jpg,-14.228,-15.039,-13.928,-15.145,-12.701,-14.279,-12.788,-7.484,-4.9,-18.152,-9.957,-17.088,-22.386,-18.096,-16.931,-12.869,-12.485,-15.228,-19.152,-22.208,-19.296,-25.31,-16.398,-16.065,-13.357,-15.944,-10.917,-11.207,-15.776,-10.976,-18.33,-13.292,-11.338,-10.464,-12.833,-13.899,-14.578,-17.472,-14.828,-17.344,-15.016,-15.124,-20.902,-21.936,-17.059,-13.578,-21.542,-11.831,-20.706,-18.782,-13.927,-20.784,-22.62,-15.051,-9.5,-9.893,-13.25,-17.775,-15.565,-17.395,-20.557,-17.006,-15.818,-15.917,-14.265,-13.941,-18.256,-14.439,-15.989,-18.63,-15.319,-18.338,-17.958,-13.954
408875.jpg,-18.475,-6.482,-18.149,-17.208,-6.456,-15.742,-16.168,-19.819,-9.913,-20.007,-15.041,-19.235,-20.314,-12.273,-7.124,-12.674,-18.839,-14.263,-18.925,-20.968,-20.362,-24.057,-18.384,-20.944,-17.348,-18.475,-12.621,-10.083,-16.19,-16.292,-16.888,-16.752,-25.036,-20.7,-25.247,-17.534,-21.209,-18.373,-18.003,-19.918,-15.419,-19.389,-18.418,-23.876,-18.785,-22.469,-25.27,-17.907,-28.42,-25.233,-19.653,-25.721,-28.89,-18.786,-11.975,-11.787,-18.482,-17.999,-17.968,-20.573,-19.214,-20.712,-16.921,-17.966,-13.057,-17.727,-22.126,-17.785,-18.259,-25.892,-16.34,-20.035,-13.673,-14.946
408890.jpg,-21.237,-13.698,-19.557,-17.709,-13.798,-18.293,-13.345,-17.966,-15.184,-24.889,-17.066,-18.71,-9.147,-6.732,-7.608,-19.081,-16.778,-12.623,-18.935,-20.721,-20.271,-22.592,-18.558,-18.874,-18.267,-18.364,-16.272,-15.118,-16.301,-18.876,-20.218,-17.574,-25.729,-20.814,-26.323,-18.057,-18.158,-19.762,-19.565,-16.658,-13.731,-20.052,-22.924,-22.91,-20.493,-21.744,-24.835,-16.451,-28.905,-24.563,-17.194,-23.178,-27.779,-20.242,-13.91,-15.647,-18.457,-17.335,-16.498,-17.574,-18.416,-19.684,-16.327,-17.357,-14.796,-19.08,-19.547,-15.709,-15.231,-22.629,-16.795,-20.653,-15.578,-15.352
408891.jpg,-22.42,-11.987,-20.199,-18.637,-13.936,-16.655,-14.37,-13.874,-16.325,-24.419,-17.182,-19.338,-12.052,-7.115,-9.06,-18.339,-19.028,-16.342,-19.902,-21.38,-22.575,-25.626,-20.159,-18.034,-17.101,-17.254,-17.581,-16.418,-18.631,-17.943,-19.712,-14.981,-22.788,-19.575,-24.12,-17.475,-20.916,-20.331,-19.422,-18.324,-14.833,-18.801,-24.237,-23.411,-17.053,-21.04,-23.284,-16.291,-24.784,-24.332,-15.056,-22.833,-27.197,-20.575,-14.753,-16.257,-19.961,-20.825,-20.0,-19.335,-22.035,-21.595,-18.385,-19.454,-19.535,-22.54,-23.031,-18.244,-20.666,-26.993,-20.335,-20.602,-17.716,-17.396
409293.jpg,-19.068,-10.137,-19.507,-14.916,-13.46,-16.295,-13.79,-12.758,-16.035,-21.619,-12.488,-14.564,-17.441,-14.565,-8.845,-13.745,-17.32,-14.445,-21.198,-22.968,-25.859,-25.791,-15.743,-17.024,-14.599,-16.931,-10.991,-13.055,-13.278,-13.129,-14.249,-11.398,-17.659,-16.734,-18.393,-19.911,-19.68,-19.945,-17.967,-20.11,-13.959,-17.92,-20.483,-22.58,-17.842,-19.066,-25.662,-14.128,-27.129,-17.436,-16.208,-22.848,-29.918,-16.495,-9.269,-12.022,-13.991,-16.958,-14.336,-17.818,-18.593,-16.361,-15.355,-17.303,-13.512,-14.425,-18.075,-15.256,-15.976,-20.938,-12.792,-16.044,-12.248,-14.515
409302.jpg,-18.151,-10.968,-16.71,-15.469,-12.024,-12.007,-12.078,-10.461,-13.657,-17.203,-15.952,-13.912,-11.989,-11.835,-4.245,-12.273,-15.185,-13.99,-19.47,-19.508,-21.686,-23.608,-17.02,-12.348,-15.899,-13.039,-11.476,-14.817,-14.222,-16.2,-14.785,-14.983,-14.457,-13.973,-16.556,-17.735,-16.065,-15.692,-15.707,-17.838,-11.836,-16.018,-16.102,-20.926,-13.864,-19.044,-20.032,-10.978,-23.05,-16.991,-12.896,-20.474,-27.296,-16.571,-11.941,-13.228,-16.137,-19.334,-15.183,-17.512,-18.617,-14.736,-15.596,-17.355,-12.675,-17.131,-18.609,-14.888,-16.728,-19.246,-13.05,-14.865,-12.453,-12.685
409353.jpg,-21.975,-12.303,-21.198,-16.903,-18.084,-18.491,-14.614,-18.593,-19.492,-23.853,-17.326,-17.748,-21.744,-12.272,-8.757,-20.156,-21.582,-6.831,-12.836,-15.788,-17.829,-16.053,-15.251,-19.789,-11.499,-18.222,-16.514,-19.347,-11.931,-18.499,-15.579,-15.973,-24.137,-20.472,-27.466,-20.354,-19.671,-22.841,-19.47,-17.36,-11.598,-19.686,-21.434,-20.984,-12.652,-19.766,-28.59,-16.878,-28.43,-21.319,-18.669,-23.287,-33.116,-19.968,-14.081,-13.709,-16.07,-19.842,-17.035,-18.525,-19.589,-15.857,-15.928,-16.892,-17.463,-23.027,-18.886,-15.167,-16.61,-21.817,-16.085,-18.721,-15.091,-15.362
409365.jpg,-16.545,-9.172,-17.422,-10.813,-12.674,-12.408,-12.364,-10.276,-12.361,-17.619,-12.46,-14.501,-18.37,-12.182,-9.347,-9.76,-19.02,-12.814,-18.564,-16.555,-23.13,-23.79,-15.0,-12.629,-14.348,-14.451,-14.031,-14.354,-13.201,-15.914,-15.34,-13.263,-14.805,-13.854,-17.775,-18.164,-16.312,-16.957,-15.761,-16.883,-10.288,-15.401,-17.153,-20.76,-14.878,-15.638,-23.67,-8.861,-22.821,-15.112,-14.304,-19.705,-26.822,-16.835,-9.413,-12.343,-14.74,-18.585,-14.697,-17.679,-18.811,-15.147,-13.932,-16.205,-15.096,-19.526,-19.127,-16.86,-16.975,-20.095,-14.564,-15.789,-12.872,-14.589
409391.jpg,-19.586,-12.102,-20.23,-15.554,-14.161,-17.086,-14.043,-10.721,-17.171,-21.96,-15.17,-15.759,-17.7,-13.162,-9.034,-12.749,-19.203,-14.001,-19.191,-21.454,-22.438,-23.732,-14.324,-18.906,-13.975,-18.844,-13.419,-13.989,-13.842,-12.6,-13.857,-12.327,-15.334,-15.913,-17.145,-17.165,-17.412,-18.991,-17.153,-18.32,-11.948,-16.152,-22.349,-20.592,-16.709,-17.969,-25.39,-15.249,-26.507,-20.083,-17.456,-21.477,-30.215,-16.419,-11.303,-10.807,-12.792,-16.88,-16.149,-18.188,-21.245,-18.933,-15.821,-16.657,-13.732,-15.128,-19.031,-16.79,-17.877,-23.637,-15.509,-18.727,-15.0,-15.892
409439.jpg,-24.103,-17.313,-22.026,-20.861,-17.66,-12.046,-9.684,-16.934,-16.034,-20.946,-10.851,-15.63,-26.89,-22.8,-18.628,-29.95,-17.364,-13.246,-19.634,-19.961,-22.998,-24.722,-14.416,-13.41,-14.4,-17.232,-15.158,-9.627,-12.872,-15.824,-16.687,-13.908,-20.289,-18.473,-21.787,-20.222,-18.407,-20.769,-17.053,-17.321,-11.917,-17.954,-19.675,-23.198,-16.655,-22.952,-18.523,-16.915,-26.399,-25.522,-17.304,-20.055,-24.033,-15.216,-7.94,-11.881,-13.941,-12.975,-15.315,-14.742,-17.449,-14.209,-12.851,-13.293,-9.841,-18.23,-16.666,-15.266,-14.651,-22.722,-12.835,-13.995,-13.376,-10.201
409579.jpg,-16.934,-14.17,-17.13,-18.347,-15.315,-15.384,-10.457,-13.307,-10.551,-15.531,-14.795,-16.096,-22.646,-18.649,-16.304,-21.355,-3.992,-11.399,-19.41,-18.899,-15.497,-22.788,-8.953,-11.499,-11.469,-12.444,-9.551,-11.338,-13.276,-12.582,-16.212,-12.482,-10.909,-8.062,-12.938,-11.677,-11.405,-11.389,-9.599,-13.359,-8.401,-13.556,-16.693,-18.857,-13.696,-9.618,-12.458,-9.338,-16.768,-18.113,-12.175,-15.056,-13.993,-13.419,-12.131,-8.228,-14.054,-9.589,-7.474,-10.924,-15.99,-12.137,-9.495,-12.35,-11.084,-15.993,-9.545,-12.047,-11.317,-12.981,-11.33,-12.823,-13.493,-10.19
409615.jpg,-14.176,-12.712,-15.321,-12.896,-9.651,-12.752,-12.636,-8.751,-6.277,-17.4,-11.926,-9.577,-23.094,-17.821,-14.789,-12.873,-12.109,-13.346,-17.527,-17.727,-18.116,-19.635,-13.292,-15.659,-14.111,-12.949,-10.282,-9.723,-11.922,-9.169,-12.703,-10.505,-9.952,-9.514,-13.524,-14.074,-13.92,-15.292,-13.334,-14.54,-12.046,-14.668,-18.797,-16.352,-13.496,-10.884,-18.987,-8.789,-12.619,-11.087,-13.618,-17.644,-18.612,-15.966,-11.281,-7.529,-13.372,-16.421,-14.091,-16.429,-18.979,-10.962,-13.564,-13.065,-16.718,-19.286,-17.622,-9.241,-7.765,-9.757,-9.049,-11.778,-15.327,-8.098
409877.jpg,-17.182,-8.336,-16.616,-13.316,-10.501,-14.259,-12.657,-13.127,-7.636,-20.253,-14.698,-14.963,-17.037,-11.95,-8.064,-10.762,-16.248,-13.112,-17.064,-19.519,-19.324,-20.458,-16.692,-16.697,-16.928,-11.885,-13.602,-13.135,-12.561,-14.19,-13.034,-14.449,-16.717,-13.056,-19.928,-15.301,-17.42,-15.846,-14.445,-15.087,-11.685,-14.771,-20.658,-18.29,-12.614,-13.087,-24.191,-12.297,-20.598,-19.208,-13.02,-20.631,-25.901,-17.767,-11.733,-8.915,-12.707,-16.882,-14.739,-18.663,-18.737,-16.558,-13.045,-13.691,-13.816,-19.013,-18.195,-11.978,-13.2,-18.174,-10.763,-12.95,-12.378,-9.721
409889.jpg,-19.739,-15.198,-19.06,-19.576,-13.498,-19.047,-13.286,-20.125,-17.681,-22.858,-16.775,-20.696,-23.426,-13.082,-12.676,-19.672,-22.291,-5.821,-10.234,-13.327,-15.426,-15.612,-14.483,-18.837,-11.9,-17.017,-17.162,-15.924,-14.536,-19.404,-17.495,-17.122,-22.379,-17.876,-25.383,-19.895,-18.974,-20.383,-17.731,-17.234,-10.084,-16.493,-18.724,-21.317,-12.622,-18.057,-24.112,-16.075,-26.386,-23.511,-18.126,-22.469,-26.468,-22.277,-15.96,-14.576,-19.418,-18.92,-18.938,-18.717,-19.273,-19.367,-19.571,-19.705,-17.027,-23.323,-20.879,-16.303,-16.924,-25.708,-18.158,-20.092,-17.27,-16.044
410052.jpg,-12.432,-8.372,-13.138,-16.565,-8.599,-15.701,-10.034,-15.757,-8.811,-18.968,-15.465,-16.53,-21.175,-17.263,-14.036,-20.436,-14.182,-11.401,-18.303,-17.382,-8.131,-21.688,-10.832,-14.285,-12.018,-12.592,-12.865,-6.703,-13.999,-16.133,-16.286,-15.167,-17.069,-9.775,-20.156,-5.103,-6.66,-2.241,-6.063,-11.097,-8.006,-11.323,-16.827,-18.518,-13.249,-8.374,-11.189,-13.347,-21.005,-19.194,-14.877,-17.133,-19.161,-19.035,-13.515,-11.156,-17.142,-15.083,-13.686,-15.749,-14.455,-14.879,-12.786,-15.182,-14.929,-19.694,-17.85,-13.934,-16.01,-14.93,-12.464,-13.747,-13.285,-11.883
410069.jpg,-9.459,-9.284,-11.29,-12.357,-10.075,-12.233,-9.141,-5.659,-5.901,-12.818,-11.176,-16.099,-25.28,-16.97,-14.543,-16.752,-16.439,-10.908,-14.7,-12.158,-11.386,-18.426,-9.946,-14.966,-9.319,-8.885,-9.58,-9.218,-13.142,-10.216,-13.788,-12.383,-6.459,-4.33,-10.228,-8.516,-9.064,-10.361,-9.403,-11.441,-6.987,-6.746,-14.575,-15.56,-11.048,-4.089,-15.305,-9.93,-17.495,-14.333,-13.158,-15.104,-16.114,-17.53,-10.585,-9.744,-15.54,-14.162,-12.645,-14.454,-14.783,-16.402,-11.571,-12.751,-14.218,-16.391,-15.906,-14.403,-16.906,-17.874,-12.529,-13.669,-13.857,-12.111
410329.jpg,-22.938,-17.008,-19.513,-18.615,-19.787,-17.356,-9.893,-20.198,-15.955,-24.127,-13.408,-17.592,-25.517,-21.449,-17.506,-26.732,-10.798,-10.625,-15.399,-18.442,-13.623,-23.337,-14.066,-15.611,-12.657,-13.538,-13.088,-11.963,-11.996,-14.582,-18.03,-12.766,-20.411,-14.456,-22.109,-15.573,-16.302,-18.472,-13.366,-11.694,-12.814,-17.4,-19.967,-25.599,-16.44,-18.433,-13.073,-15.972,-25.585,-21.822,-16.614,-20.822,-18.415,-14.908,-14.961,-12.445,-15.951,-6.137,-8.233,-4.496,-1.618,-7.137,-7.157,-9.061,-14.171,-17.694,-10.107,-9.48,-9.328,-14.656,-11.716,-15.412,-10.286,-9.071
410332.jpg,-19.864,-17.199,-19.547,-17.411,-17.572,-17.946,-13.761,-15.224,-14.041,-21.158,-9.473,-8.038,-19.991,-16.8,-12.925,-22.182,-9.55,-13.319,-19.328,-20.481,-18.786,-24.219,-14.08,-15.754,-16.782,-12.76,-12.382,-14.286,-13.636,-14.584,-18.468,-14.591,-16.039,-10.654,-19.73,-16.584,-15.403,-18.026,-13.957,-13.659,-12.697,-17.326,-19.883,-23.171,-13.27,-14.82,-16.006,-12.161,-18.244,-18.783,-15.564,-19.0,-18.98,-13.424,-14.323,-10.031,-12.102,-8.018,-8.889,-10.63,-12.82,-6.431,-10.639,-10.942,-16.81,-17.879,-11.373,-6.49,-5.602,-5.335,-5.065,-10.721,-12.586,-9.399
410343.jpg,-14.638,-11.692,-16.16,-16.226,-10.28,-12.643,-12.531,-12.076,-8.943,-12.971,-12.302,-15.154,-20.662,-16.634,-15.154,-17.206,-12.223,-9.729,-13.184,-16.245,-12.454,-16.648,-8.984,-5.787,-8.05,-10.703,-4.202,-6.007,-11.198,-10.33,-11.033,-11.549,-11.272,-8.651,-15.86,-9.437,-7.54,-6.826,-7.8,-12.082,-5.411,-6.402,-11.137,-13.18,-7.34,-9.706,-15.644,-12.043,-18.695,-15.562,-9.874,-16.349,-19.365,-13.052,-11.28,-3.442,-11.28,-10.194,-14.287,-14.544,-17.316,-12.013,-13.772,-14.754,-10.916,-14.147,-14.724,-11.289,-12.919,-12.094,-9.88,-10.689,-13.658,-8.748
410344.jpg,-15.844,-14.816,-17.247,-18.23,-11.374,-12.601,-13.286,-13.879,-9.597,-14.491,-12.196,-17.294,-21.495,-18.896,-16.514,-19.247,-9.743,-11.643,-17.142,-17.959,-14.667,-21.686,-9.226,-3.764,-7.97,-11.398,-4.736,-5.594,-12.706,-11.432,-13.337,-12.364,-14.14,-10.016,-17.222,-11.863,-11.314,-12.98,-9.666,-11.588,-8.741,-11.416,-14.758,-18.624,-10.194,-11.37,-14.341,-11.319,-19.801,-17.203,-10.096,-17.257,-17.587,-11.787,-12.398,-3.226,-11.259,-8.268,-13.983,-13.64,-16.628,-13.06,-14.693,-15.444,-10.438,-13.707,-13.389,-11.332,-13.761,-12.982,-9.079,-9.646,-11.891,-10.456
410365.jpg,-18.214,-14.468,-17.885,-17.552,-13.776,-10.988,-12.116,-14.522,-15.267,-18.59,-13.535,-13.246,-18.778,-14.752,-14.583,-22.385,-13.996,-12.172,-20.338,-16.954,-22.725,-23.238,-15.716,-10.563,-16.295,-14.786,-13.997,-15.435,-14.236,-15.399,-16.024,-15.627,-19.379,-14.776,-21.339,-17.056,-15.776,-18.009,-15.75,-17.598,-13.111,-17.674,-17.892,-21.446,-18.331,-18.527,-16.717,-6.613,-20.598,-17.445,-15.892,-19.405,-21.482,-16.362,-12.752,-11.942,-16.338,-17.493,-15.166,-15.932,-18.531,-14.476,-14.857,-15.518,-15.109,-18.93,-16.328,-15.96,-14.659,-17.7,-13.824,-14.293,-12.304,-11.906
410377.jpg,-17.473,-10.781,-17.671,-14.365,-12.165,-11.114,-14.297,-11.065,-15.487,-17.732,-18.22,-14.808,-17.093,-11.774,-10.076,-11.862,-16.685,-12.319,-19.895,-18.395,-21.87,-22.242,-15.793,-13.158,-16.329,-14.837,-15.269,-15.381,-14.212,-16.673,-14.871,-14.69,-18.667,-17.058,-21.835,-16.679,-15.907,-16.934,-15.72,-18.611,-11.954,-16.593,-17.863,-18.887,-14.582,-16.028,-22.478,-8.009,-22.309,-17.571,-14.813,-21.041,-27.401,-18.183,-13.075,-12.398,-15.887,-18.714,-15.045,-18.306,-21.306,-16.398,-12.795,-15.757,-16.695,-19.064,-20.08,-17.632,-17.726,-17.893,-14.645,-14.762,-15.126,-13.886
410383.jpg,-21.085,-15.13,-19.544,-16.202,-16.713,-17.659,-14.771,-17.201,-15.692,-20.644,-14.187,-15.421,-16.923,-15.665,-10.089,-20.524,-21.126,-15.668,-19.445,-20.982,-22.647,-24.318,-16.039,-17.966,-15.589,-18.108,-14.429,-16.515,-13.593,-15.724,-15.463,-15.543,-21.478,-18.659,-22.741,-18.611,-19.203,-19.867,-19.243,-17.789,-12.021,-19.149,-19.15,-22.466,-13.436,-20.758,-24.357,-14.979,-25.238,-21.928,-17.218,-20.923,-29.652,-16.904,-7.185,-13.204,-14.206,-19.325,-18.78,-18.364,-21.902,-17.722,-16.833,-18.239,-13.429,-17.254,-21.045,-18.059,-18.663,-21.988,-17.114,-17.694,-15.409,-16.135
